"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000032372","Plscr2",8.05307327863124,-0.00348340516593,0.961317760316084,0.974646012976625,0,"9",92157655,92179805,"+",22151,3171,0.376524,0.402081,0.372254,"protein_coding",265.592993650361,0.997588400121087
"ENSMUSG00000034793","G6pc3",5.54025090575373,-0.005452965206559,0.961437838446773,0.974696630965302,0,"11",102080446,102084907,"+",4462,2219,0.520287,0.547995,0.492864,"protein_coding",46.5352130042219,0.996227426644514
"ENSMUSG00000003500","Impdh1",3.68506968549616,-0.004183673806121,0.961747284960663,0.974939207445166,0,"6",29200433,29216363,"-",15931,3277,0.535154,0.584376,0.522406,"protein_coding",12.8622371125886,0.997104298950373
"ENSMUSG00000020718","Polg2",3.27941558891089,0.004017459515178,0.961935838075737,0.974956685210332,0,"11",106659079,106670363,"-",11285,4347,0.44408,0.454106,0.437797,"protein_coding",9.70962507534529,1.0027885715887
"ENSMUSG00000039648","Kyat1",7.27925175499503,-0.005126873935662,0.961975039408986,0.974956685210332,0,"2",30075136,30095859,"-",20724,2908,0.492255,0.542297,0.484086,"protein_coding",155.336360048868,0.996452628627792
"ENSMUSG00000079426","Arpc4",5.47591737236643,0.005630493727238,0.961875283090381,0.974956685210332,0,"6",113355076,113367409,"+",12334,2314,0.481716,0.533708,0.469708,"protein_coding",44.5056740433037,1.00391038654052
"ENSMUSG00000105033","Gm43423",1.35876963058064,-0.009385328330497,0.962309248426473,0.975224266786099,0,"5",107306344,107308437,"-",2094,2093,0.459627,0.459627,0,"TEC",2.56466364755684,0.993515700523135
"ENSMUSG00000008604","Ubqln4",6.31824447722892,-0.001974322348302,0.962557431255089,0.975262375108161,0,"3",88461065,88477032,"+",15968,4137,0.503351,0.550882,0.486729,"protein_coding",79.7959974140916,0.998632439994364
"ENSMUSG00000017491","Rarb",3.54335303259744,-0.005416641193213,0.9625286851703,0.975262375108161,0,"14",5650540,6038924,"+",388385,5254,0.425687,0.48839,0.424827,"protein_coding",11.658845523031,0.996252509862294
"ENSMUSG00000025278","Flnb",7.47324628757581,-0.002792656362161,0.962499583948512,0.975262375108161,0,"14",14518185,14651816,"-",133632,9151,0.460874,0.536772,0.455294,"protein_coding",177.693400114025,0.998066150417621
"ENSMUSG00000045411","2410002F23Rik",5.4527092418263,-0.004045262413416,0.963207169696647,0.975849527181363,0,"7",43896146,43901743,"+",5598,5231,0.506521,0.505257,0.52459,"protein_coding",43.7954546719775,0.997199965193981
"ENSMUSG00000071176","Arhgef10",3.97983221291679,-0.004495279809894,0.963351347646404,0.975924434866871,0,"8",14961663,15051085,"+",89423,9179,0.50548,0.536442,0.501938,"protein_coding",15.7778881787443,0.996888958822841
"ENSMUSG00000057982","Zfp809",4.68185593538783,-0.003751999896294,0.963566643516512,0.976071372486032,0,"9",22137010,22154650,"+",17641,2953,0.428685,0.459533,0.422482,"protein_coding",25.6672341171588,0.997402690710093
"ENSMUSG00000012848","Rps5",8.96621664389305,-0.005598075692621,0.963840502140388,0.976277607110779,0,"7",12656217,12660613,"+",4397,1729,0.477252,0.511857,0.454818,"protein_coding",500.14986674652,0.9961272282159
"ENSMUSG00000057914","Cacnb2",1.82259521349325,0.005201842649556,0.964384661370439,0.976757580192512,0,"2",14607899,14992719,"+",384821,13206,0.403012,0.438816,0.401739,"protein_coding",3.53716915509771,1.00361215071508
"ENSMUSG00000018899","Irf1",5.28271643424048,-0.004554976139462,0.96477308692298,0.976937342009174,0,"11",53660841,53669200,"+",8360,3963,0.524584,0.523341,0.525705,"protein_coding",38.9274634221045,0.996847710063448
"ENSMUSG00000046573","Lyrm4",4.22501607755676,0.004459527292851,0.964746903038783,0.976937342009174,0,"13",36162378,36301509,"-",139132,2083,0.424636,0.474796,0.423873,"protein_coding",18.7006443779154,1.00309589117276
"ENSMUSG00000063884","Ptcd3",5.38923841469963,0.001886749935757,0.964666833381528,0.976937342009174,0,"6",71857622,71885734,"-",28113,6818,0.404952,0.415078,0.401709,"protein_coding",41.9104589412124,1.00130865093571
"ENSMUSG00000029992","Gfpt1",4.9624287043849,-0.004654779611299,0.96507731674148,0.977174190264256,0,"6",87019828,87069179,"+",49352,10051,0.427631,0.439359,0.424631,"protein_coding",31.1773997445878,0.996778752024242
"ENSMUSG00000028479","Gne",5.37231378048302,-0.002785880786869,0.965251369950408,0.97721741306862,0,"4",44034075,44084177,"-",50103,6342,0.46068,0.509303,0.453633,"protein_coding",41.4216690134957,0.99807083781727
"ENSMUSG00000031465","Angpt2",3.8395701075307,0.00439266466081,0.965260672013369,0.97721741306862,0,"8",18740279,18791578,"-",51300,3680,0.458937,0.471196,0.457989,"protein_coding",14.316134595275,1.00304940312407
"ENSMUSG00000054580","Pla2r1",4.69288478825636,-0.006245899646105,0.9653448419993,0.977231419653062,0,"2",60247887,60383652,"-",135766,9589,0.424815,0.44113,0.423575,"protein_coding",25.8642022378577,0.995680030300008
"ENSMUSG00000003200","Sh3gl1",5.02403535722875,0.002657315480204,0.965590448103964,0.977408836220055,0,"17",56323750,56343635,"-",19886,5002,0.535831,0.538585,0.534906,"protein_coding",32.5375869590546,1.0018436080925
"ENSMUSG00000024975","Pdcd4",5.61708937005277,0.002571014175156,0.965793451978135,0.97743292836645,0,"19",53880662,53918291,"+",37630,3120,0.428579,0.460256,0.425715,"protein_coding",49.0808854093511,1.00178368009496
"ENSMUSG00000025280","Polr3a",4.76431894986388,-0.002953286932584,0.965825296785878,0.97743292836645,0,"14",24498764,24537126,"-",38363,5798,0.473542,0.501725,0.468524,"protein_coding",27.177087510929,0.997955031292797
"ENSMUSG00000038781","Stap2",4.68602993140513,-0.004937051268017,0.965782242013077,0.97743292836645,0,"17",56304077,56312584,"-",8508,2560,0.506642,0.550391,0.487809,"protein_coding",25.7416019222462,0.996583745554791
"ENSMUSG00000019790","Stxbp5",5.26363610329965,-0.002700323788354,0.965898466135796,0.977435782118773,0,"10",9631291,9776823,"-",145533,16485,0.401005,0.411708,0.399637,"protein_coding",38.4160186324096,0.998130028758421
"ENSMUSG00000052520","Cyp2j5",9.4555984685016,-0.005797677424952,0.96636960694835,0.977841331216982,0,"4",96517010,96552391,"-",35382,2336,0.37978,0.425514,0.376547,"protein_coding",702.131998884444,0.995989420182282
"ENSMUSG00000024078","Ttc27",3.41184153188258,0.00295131963504,0.966493691836837,0.977895671015221,0,"17",75024727,75170565,"+",145839,3170,0.425424,0.476025,0.4243,"protein_coding",10.6430632119749,1.00204779275349
"ENSMUSG00000031762","Mt2",5.23010436088119,-0.007617220642247,0.966613384974618,0.977945559661934,0,"8",94899292,94900196,"+",905,585,0.556416,0.547009,0.573668,"protein_coding",37.533433350101,0.994734058923971
"ENSMUSG00000015968","Cacna1d",3.95451061955749,-0.00533783217534,0.966736656239828,0.97799906085599,0,"14",29761896,30213412,"-",451517,15126,0.448764,0.486844,0.447444,"protein_coding",15.5033772368626,0.996306932885957
"ENSMUSG00000051674","Dcun1d4",5.06573884391497,-0.003553952045931,0.966831067728287,0.978023360394381,0,"5",73638343,73718137,"+",79795,5788,0.453392,0.456116,0.453179,"protein_coding",33.4918657901376,0.997539619868505
"ENSMUSG00000028106","Rprd2",4.79027210207728,-0.001960533454857,0.967078487798513,0.978202424976161,0,"3",95667653,95726175,"-",58523,11392,0.423448,0.440046,0.419436,"protein_coding",27.6704097368241,0.998641984701818
"ENSMUSG00000014850","Msh3",5.0377210448184,-0.002237662588281,0.967759724606473,0.978748989203839,0,"13",92348380,92491511,"-",143132,11227,0.426826,0.442861,0.425461,"protein_coding",32.8477135136989,0.998450172710523
"ENSMUSG00000050708","Ftl1",11.9323883419529,-0.003639688682286,0.96769406522762,0.978748989203839,0,"7",45107368,45109308,"-",1941,1336,0.547423,0.56512,0.508278,"protein_coding",3908.47025217039,0.997480339737951
"ENSMUSG00000019814","Ltv1",4.18233308309766,-0.002775159813144,0.967964530948114,0.978884867384315,0,"10",13053884,13068912,"-",15029,2305,0.437982,0.455965,0.434725,"protein_coding",18.1554789324108,0.998078254721524
"ENSMUSG00000024395","Lims2",6.19140907350801,-0.002306767049206,0.968322730899699,0.97910457922425,0,"18",32055343,32091672,"+",36330,3044,0.512125,0.567017,0.507105,"protein_coding",73.0802200796942,0.998402348529705
"ENSMUSG00000049553","Polr1a",4.84814123152799,-0.002306120372893,0.968286071219655,0.97910457922425,0,"6",71886037,71961919,"+",75883,11832,0.465354,0.492985,0.46025,"protein_coding",28.8028812514222,0.998402796055535
"ENSMUSG00000066113","Adamtsl1",2.82789930930992,0.003295260455507,0.968397841557562,0.979109271619908,0,"4",85432409,86346622,"+",914214,12734,0.401367,0.49678,0.400019,"protein_coding",7.10039511966298,1.00228671103868
"ENSMUSG00000036934","4921524J17Rik",3.36684662738603,-0.002937364200816,0.968892922814923,0.979538548322094,0,"8",86135388,86159462,"-",24075,1674,0.403257,0.406213,0.403036,"protein_coding",10.3162492286089,0.997966045580306
"ENSMUSG00000021807","Rtraf",6.48133144253071,-0.002711242841317,0.969310752786211,0.979871055283548,0,"14",19861419,19873892,"-",12474,1919,0.415778,0.4247,0.414156,"protein_coding",89.3460127611616,0.99812247442913
"ENSMUSG00000060904","Arl1",6.63299121495673,-0.002264835898595,0.969362865616263,0.979871055283548,0,"10",88566720,88579956,"+",13237,2361,0.427244,0.448115,0.422713,"protein_coding",99.2497260464434,0.998431366975354
"ENSMUSG00000049871","Nlrc3",2.4379535170432,-0.004568997905884,0.969593031595833,0.980032415320275,0,"16",3762871,3794496,"-",31626,7052,0.472221,0.525099,0.457046,"protein_coding",5.41872531834346,0.99683802160024
"ENSMUSG00000032041","Tirap",3.6933015087583,0.003232147670147,0.969924720870541,0.980296360789649,0,"9",35095847,35111587,"-",15741,4921,0.456163,0.477748,0.446344,"protein_coding",12.9358370782997,1.00224286551301
"ENSMUSG00000006941","Eif1b",5.08537066134885,0.002964282657575,0.970214701158731,0.980418874058183,0,"9",120321298,120324396,"+",3099,1120,0.561007,0.5375,0.574317,"protein_coding",33.9507293221245,1.00205679647646
"ENSMUSG00000027499","Pkia",4.61697968519102,-0.004112514979217,0.970311106307815,0.980418874058183,0,"3",7431729,7510426,"+",78698,3716,0.374601,0.392626,0.373708,"protein_coding",24.5385770208899,0.99715348087729
"ENSMUSG00000033972","Zfp944",3.51292226191535,0.003159663846547,0.970328194700884,0.980418874058183,0,"17",22556970,22580381,"-",23412,2778,0.371065,0.385889,0.369069,"protein_coding",11.4155009170702,1.00219251213403
"ENSMUSG00000085445","Gm16348",0.790989498606286,0.008783337987437,0.970148702846811,0.980418874058183,0,"8",41671176,41673931,"+",2756,2383,0.424319,0.424675,0.422043,"lncRNA",1.73026078653607,1.00610671638989
"ENSMUSG00000060397","Zfp128",1.01986843712994,-0.025466885513396,0.97136386484894,0.981393945477834,0,"7",12615104,12627349,"+",12246,4084,0.459126,0.443928,0.466732,"protein_coding",2.02773403714922,0.982502589232298
"ENSMUSG00000034163","Zfc3h1",5.02266165541,-0.002813681371887,0.971479413788887,0.98143932052518,0,"10",115220864,115268677,"+",47814,7813,0.381695,0.446947,0.36895,"protein_coding",32.5066201447541,0.998051605280209
"ENSMUSG00000061607","Mdc1",4.10268753377529,-0.002482181237051,0.972063219387432,0.981957711950631,0,"17",36152407,36170562,"+",18156,7405,0.471495,0.511546,0.443907,"protein_coding",17.180350135381,0.998280962314671
"ENSMUSG00000024891","Slc29a2",2.48617717360317,-0.002761996094148,0.972409019670577,0.982165054756411,0,"19",5073888,5082000,"+",8113,3006,0.539324,0.569195,0.521739,"protein_coding",5.60291332042485,0.998087361623017
"ENSMUSG00000066191","Anks6",4.73846596499332,-0.002365963777651,0.972414331658047,0.982165054756411,0,"4",47015669,47057427,"-",41759,5341,0.518775,0.595207,0.507565,"protein_coding",26.6944138339478,0.998361382879651
"ENSMUSG00000099632","2900093K20Rik",1.19186451899324,-0.007152499549805,0.972480542556783,0.982165054756411,0,"2",163261715,163262281,"+",567,566,0.496466,0.496466,0,"lncRNA",2.28447795223335,0.995054534386425
"ENSMUSG00000060708","Bloc1s4",4.36677863447669,0.003121370180055,0.972572380166802,0.982186411545104,0,"5",36904722,36905994,"-",1273,1272,0.554245,0.554245,0,"protein_coding",20.6315260891845,1.00216591114394
"ENSMUSG00000001802","Lrp3",4.68330926302169,0.003205211627324,0.972669290501648,0.982212887726571,0,"7",34899452,34914923,"-",15472,4691,0.546765,0.617139,0.516141,"protein_coding",25.69310354541,1.00222415316982
"ENSMUSG00000100862","Gm10925",7.39608040009465,-0.01515617232814,0.973324949229205,0.982803549752222,0,"1",24653055,24653732,"-",678,677,0.361891,0.361891,0,"unprocessed_pseudogene",168.438765882801,0.989549531475712
"ENSMUSG00000031536","Polb",4.76671260183542,-0.002501990012906,0.973532843165544,0.982870609136904,0,"8",23118142,23143451,"-",25310,3926,0.425975,0.437086,0.423935,"protein_coding",27.2222158874288,0.998267255614707
"ENSMUSG00000041837","Pdcd7",3.73454544088327,-0.002134823594393,0.973522681766014,0.982870609136904,0,"9",65253386,65266925,"+",13540,2492,0.459857,0.569422,0.435141,"protein_coding",13.3109851177294,0.998521347330258
"ENSMUSG00000020832","Eral1",4.73772912936868,-0.002093802307705,0.973744649311346,0.982941598193247,0,"11",77964202,77971209,"-",7008,2259,0.465534,0.52988,0.43492,"protein_coding",26.6807835292335,0.998549739479416
"ENSMUSG00000031730","Dhodh",4.23285777779989,-0.00199347392941,0.973744579197759,0.982941598193247,0,"8",110317975,110335305,"-",17331,6319,0.489036,0.507834,0.478249,"protein_coding",18.8025675889946,0.99861918337208
"ENSMUSG00000001127","Araf",6.9573428727227,-0.00171382126436,0.973889589364743,0.982992162949448,0,"X",20664053,20726758,"+",62706,6525,0.427095,0.476015,0.421413,"protein_coding",124.270742962677,0.998812774932602
"ENSMUSG00000034295","Fhod3",5.27759707430206,0.003293652336386,0.973936239755442,0.982992162949448,0,"18",24841680,25266558,"+",424879,7223,0.443485,0.534958,0.441903,"protein_coding",38.78957528022,1.00228559382716
"ENSMUSG00000012076","Brms1l",3.87932615759646,-0.002135266973478,0.974906048568783,0.983899516148374,0,"12",55883109,55916521,"+",33413,3443,0.421735,0.451641,0.418299,"protein_coding",14.7161273140808,0.998521040457772
"ENSMUSG00000036845","Lin37",3.8595627875948,0.002268561727694,0.97499932608431,0.983922184530462,0,"7",30254866,30259263,"-",4398,1379,0.524903,0.564902,0.506627,"protein_coding",14.5159067359373,1.00157368410878
"ENSMUSG00000039853","Trim14",1.10663236388032,-0.003995624517565,0.975166798690593,0.983948257153747,0,"4",46493781,46536141,"-",42361,4329,0.488834,0.534766,0.483605,"protein_coding",2.15342393418463,0.997234275812761
"ENSMUSG00000040848","Sft2d2",6.03668558919741,-0.003323061667259,0.975159714757099,0.983948257153747,0,"1",165001906,165022007,"-",20102,5693,0.474056,0.485684,0.469461,"protein_coding",65.6482928156272,0.997699279897503
"ENSMUSG00000032547","Ryk",6.21444698072923,0.001820649749935,0.975716822327799,0.984431742750885,0,"9",102712116,102785504,"+",73389,4518,0.44356,0.481408,0.441077,"protein_coding",74.2565807534652,1.00126277487057
"ENSMUSG00000027650","Tti1",4.28674289050335,0.001803562656833,0.975879914480981,0.984453316764594,0,"2",157823723,157870353,"-",46631,4120,0.449196,0.497816,0.444484,"protein_coding",19.5181294363594,1.00125091611425
"ENSMUSG00000059183","Mtfmt",4.47805118166926,-0.001535628504882,0.975827754388755,0.984453316764594,0,"9",65343064,65360336,"+",17273,3647,0.44685,0.488895,0.435596,"protein_coding",22.2857742963867,0.998936149721829
"ENSMUSG00000063889","Crem",3.70585033268555,0.002159211920627,0.976196225927155,0.984700912083047,0,"18",3266048,3337748,"-",71701,5878,0.386332,0.410684,0.384157,"protein_coding",13.0488461166343,1.00149777219705
"ENSMUSG00000037921","Ddx60",2.48329190132544,0.005176787350394,0.976282534155555,0.984716481274576,0,"8",62381121,62491278,"+",110158,8644,0.385731,0.399931,0.384522,"protein_coding",5.59171914873867,1.0035947211242
"ENSMUSG00000037375","Hhat",1.41987780864641,-0.003698008303017,0.976465464512171,0.984829497962551,0,"1",192179019,192453531,"-",274513,9130,0.459729,0.468237,0.459436,"protein_coding",2.67562848336051,0.997440018327203
"ENSMUSG00000032114","Slc37a4",7.7793512801106,-0.003322765522475,0.977070798853206,0.985368489458259,0,"9",44308149,44314265,"+",6117,2846,0.544801,0.557273,0.533945,"protein_coding",219.693942296184,0.997699484697172
"ENSMUSG00000006273","Atp6v1b2",8.18563605416053,0.002358842097153,0.977322900050746,0.98547967002722,0,"8",69541298,69566363,"+",25066,5293,0.41524,0.458152,0.403753,"protein_coding",291.153480354555,1.00163636213078
"ENSMUSG00000031917","Nip7",4.33469357854169,-0.001634962972803,0.977256813702225,0.98547967002722,0,"8",107783509,107787563,"+",4055,3126,0.46966,0.461612,0.496767,"protein_coding",20.1777524289862,0.998867371932992
"ENSMUSG00000018442","Derl2",5.31261512152624,0.001780241205393,0.97744650832431,0.985532785679098,0,"11",70897990,70910667,"-",12678,8043,0.428966,0.438767,0.411955,"protein_coding",39.7426211684364,1.00123473082545
"ENSMUSG00000024384","Iws1",4.64121720749392,-0.001847694137045,0.977929798161985,0.985805457132889,0,"18",32200794,32237381,"+",36588,11070,0.398229,0.411382,0.392523,"protein_coding",24.9543117211235,0.998720095795322
"ENSMUSG00000052889","Prkcb",2.67631612718685,-0.006126831769529,0.977897596145747,0.985805457132889,0,"7",121887974,122233625,"+",345652,7631,0.457676,0.498231,0.45676,"protein_coding",6.39221585753891,0.995762208720211
"ENSMUSG00000093803","Ppp2r3d",5.51366313357118,-0.002123606710072,0.977916012039853,0.985805457132889,0,"9",124195827,124204759,"+",8933,4740,0.585647,0.551266,0.624523,"protein_coding",45.6854586404858,0.998529110815727
"ENSMUSG00000086370","Ftx",3.4688466647572,-0.003091199021923,0.978034248707837,0.985839223124397,0,"X",102604513,102667396,"-",62884,10182,0.409061,0.43076,0.404869,"lncRNA",11.0720208884096,0.997859637961927
"ENSMUSG00000000823","Zfp512b",5.52897886502213,0.002812429095884,0.978730705389426,0.98629293477565,0,"2",181223896,181234596,"-",10701,6794,0.535794,0.547836,0.514849,"protein_coding",46.1730415557043,1.00195132866706
"ENSMUSG00000018040","Rrp7a",6.58826477419651,-0.001493005215503,0.978728221543291,0.98629293477565,0,"15",82997634,83007002,"-",9369,5404,0.543232,0.555514,0.526488,"protein_coding",96.2199919892435,0.998965662940039
