"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000028189","Ctbs",5.12397483327865,-0.074598641602985,0.409395202274248,0.504214825572895,0,"3",146155550,146171604,"+",16055,6045,0.386882,0.417535,0.368368,"protein_coding",34.871459279348,0.949606265088302
"ENSMUSG00000039765","Cc2d2a",5.02429633461313,-0.082672294957975,0.409398706732261,0.504214825572895,0,"5",43819688,43898314,"+",78627,6769,0.432274,0.467425,0.428963,"protein_coding",32.5434734022661,0.944306892048346
"ENSMUSG00000024843","Chka",7.16867377313331,-0.113315213701176,0.410092254421725,0.504881153583297,0,"19",3901773,3944369,"+",42597,12010,0.438797,0.46353,0.429085,"protein_coding",143.875165047644,0.924461270976288
"ENSMUSG00000025613","Cct8",6.87151024397169,-0.054136144421083,0.410147803403964,0.504881153583297,0,"16",87280214,87292761,"-",12548,3074,0.423209,0.43136,0.420564,"protein_coding",117.092936880849,0.963170997093532
"ENSMUSG00000026511","Srp9",6.2034740434813,-0.064209272315569,0.41005825497185,0.504881153583297,0,"1",181952302,181959972,"+",7671,5538,0.464798,0.46208,0.471857,"protein_coding",73.6939379615302,0.956469405909454
"ENSMUSG00000035505","Cox18",3.4312142581583,0.055473418693379,0.410136346149211,0.504881153583297,0,"5",90362583,90371860,"-",9278,2704,0.465452,0.512204,0.446219,"protein_coding",10.7869437302598,1.03920005963874
"ENSMUSG00000070934","Rraga",4.96825148509766,0.103362902532534,0.410271262007238,0.50498838716589,0,"4",86493905,86495522,"+",1618,1617,0.486704,0.486704,0,"protein_coding",31.3034873792874,1.07427466591393
"ENSMUSG00000024246","Thumpd2",2.01103331033935,0.080775039738704,0.410521333677828,0.505251431492581,0,"17",81333761,81372511,"-",38751,2228,0.440594,0.50763,0.436504,"protein_coding",4.03070810545731,1.05758604076544
"ENSMUSG00000022114","Spry2",4.21852282645285,-0.082854648400002,0.410798903855494,0.505548270165477,0,"14",106129381,106134253,"-",4873,2085,0.485222,0.461871,0.502691,"protein_coding",18.6166660418255,0.944187541302016
"ENSMUSG00000004994","Ccdc130",3.53828590242224,-0.060689102494448,0.411107852778567,0.505883668984625,0,"8",84984424,84997009,"-",12586,2685,0.512356,0.541899,0.504343,"protein_coding",11.617968372462,0.95880603675532
"ENSMUSG00000026313","Hdac4",4.32285137684358,-0.071246627222915,0.411170887614781,0.505916428668062,0,"1",91856501,92123421,"-",266921,15781,0.463577,0.499081,0.461346,"protein_coding",20.0128035021898,0.951815182769414
"ENSMUSG00000038745","Nlrp6",8.13596480126221,0.103894864532886,0.411290478561258,0.50601876464448,0,"7",140500815,140509105,"+",8291,5074,0.526659,0.538628,0.507774,"protein_coding",281.299816489517,1.07467085405907
"ENSMUSG00000034994","Eef2",11.1802382186378,0.063559106983372,0.41148926704184,0.506218512155067,0,"10",81012465,81018332,"+",5868,3312,0.565366,0.568539,0.561252,"protein_coding",2320.52933259583,1.045040683047
"ENSMUSG00000043510","Hscb",4.28231891244462,0.065254054429885,0.41157852050747,0.506283485075767,0,"5",110976936,110987643,"-",10708,899,0.449052,0.493882,0.444943,"protein_coding",19.4583693915764,1.04626916854971
"ENSMUSG00000021111","Papola",6.69623034588162,-0.055085858747314,0.411634996211875,0.506308130078594,0,"12",105750953,105805203,"+",54251,6572,0.406378,0.403682,0.406749,"protein_coding",103.69699993938,0.962537158165238
"ENSMUSG00000043702","Pde12",3.7710176398114,-0.068398481319105,0.411683828213223,0.506323369849918,0,"14",26381113,26391038,"-",9926,7722,0.413501,0.418544,0.395824,"protein_coding",13.6517844889441,0.953696097387808
"ENSMUSG00000024472","Dcp2",4.2857829427541,0.060993509825345,0.411825366676269,0.506452615029216,0,"18",44513569,44558036,"+",44468,8691,0.435649,0.426878,0.43778,"protein_coding",19.5051466840672,1.04318390060395
"ENSMUSG00000027185","Nat10",4.90875420853984,-0.051561114828205,0.411935891842873,0.506529737490314,0,"2",103551601,103591615,"-",40015,7171,0.476633,0.491005,0.473495,"protein_coding",30.0387777818337,0.964891671584672
"ENSMUSG00000030079","Ruvbl1",4.32723664152283,-0.053997214736747,0.411960992776778,0.506529737490314,0,"6",88442391,88474554,"+",32164,1887,0.496316,0.522523,0.494682,"protein_coding",20.0737276437501,0.963263753692823
"ENSMUSG00000047126","Cltc",7.50621580637077,-0.064590028824969,0.412041424039213,0.506583801929106,0,"11",86585177,86648391,"-",63215,8466,0.386133,0.420151,0.380872,"protein_coding",181.800934657476,0.956217007523972
"ENSMUSG00000028864","Hgf",1.74873399097838,0.189900041575282,0.412198304390456,0.506731838718899,0,"5",16758493,16825150,"+",66658,7167,0.353046,0.385517,0.349134,"protein_coding",3.36063530642827,1.14068467976545
"ENSMUSG00000022724","Riox2",4.60158761244654,0.045850438192824,0.412564659154246,0.507137341793249,0,"16",59292138,59312824,"+",20687,5278,0.437156,0.449981,0.432762,"protein_coding",24.278167256362,1.03229151398319
"ENSMUSG00000032279","Idh3a",6.99043919179595,-0.063058376360402,0.412685737135938,0.507241297926993,0,"9",54493618,54511945,"+",18328,5061,0.45081,0.437661,0.455827,"protein_coding",127.154542489584,0.957232724511817
"ENSMUSG00000000563","Atp5pb",8.68968025992823,0.057580898329298,0.412895787540447,0.507454583997078,0,"3",105850014,105867415,"-",17402,4097,0.402276,0.409568,0.40003,"protein_coding",412.909058813475,1.04071922572531
"ENSMUSG00000001910","Nacc1",6.49855321167758,-0.057151705793597,0.41301986651637,0.507517292418718,0,"8",85397108,85414531,"-",17424,4665,0.506629,0.585423,0.477818,"protein_coding",90.4189470224294,0.961159852845521
"ENSMUSG00000070871","Ccnyl1",4.04249292693484,-0.053226856597995,0.412996443630799,0.507517292418718,0,"1",64729614,64764803,"+",35190,3444,0.404189,0.470674,0.396976,"protein_coding",16.4782705189926,0.963778246503577
"ENSMUSG00000049502","Dtx3l",3.78790800147756,-0.098249725024974,0.413269313397465,0.507778903461653,0,"16",35746881,35759521,"-",12641,5720,0.45269,0.459091,0.447399,"protein_coding",13.8125521031502,0.934165632369192
"ENSMUSG00000040167","Ikzf5",4.33911603542828,-0.090574507799168,0.413398594109045,0.507889678414508,0,"7",130990381,131012250,"-",21870,5715,0.403173,0.407174,0.401758,"protein_coding",20.2397004838205,0.93914868839446
"ENSMUSG00000054079","Utp18",4.06457937689539,0.075114227630182,0.413432579737159,0.507889678414508,0,"11",93750069,93776592,"-",26524,3584,0.406591,0.415737,0.405162,"protein_coding",16.7324799087049,1.0534444407597
"ENSMUSG00000021681","Aggf1",5.54060996977911,0.052115095153777,0.413595518845862,0.508044924307701,0,"13",95487191,95511860,"-",24670,3683,0.434959,0.491719,0.424998,"protein_coding",46.5467963256588,1.03678381013627
"ENSMUSG00000085741","5430405H02Rik",3.47161378251461,-0.091491735302061,0.414009886625453,0.508508960818073,0,"2",156686271,156704883,"-",18613,3847,0.484204,0.523525,0.473959,"lncRNA",11.0932776233983,0.9385517921634
"ENSMUSG00000020608","Smc6",6.43797576071012,-0.111936652740982,0.414145316023063,0.508585382784553,0,"12",11315887,11369786,"+",53900,12472,0.384033,0.391918,0.381659,"protein_coding",86.7009418500172,0.925345058097916
"ENSMUSG00000064247","Plcxd1",2.19241953848282,0.104365223847993,0.414119607678206,0.508585382784553,0,"5",110247835,110253819,"+",5985,3801,0.594251,0.589056,0.603298,"protein_coding",4.57071396653123,1.07502128422075
"ENSMUSG00000046949","Nqo2",5.00763170149073,-0.053955114913527,0.414208102139654,0.50861753169495,0,"13",34148670,34172426,"+",23757,4032,0.411601,0.428075,0.408234,"protein_coding",32.1697250737801,0.963291863462595
"ENSMUSG00000008301","Phax",5.1760432458787,-0.051272421340958,0.414406534538074,0.508816224007777,0,"18",56695515,56720784,"+",25270,2217,0.440104,0.524132,0.432023,"protein_coding",36.1529945634498,0.965084772556226
"ENSMUSG00000006134","Crkl",4.45962525764838,0.077073286410108,0.414504329844279,0.508891327989433,0,"16",17269851,17305298,"+",35448,5039,0.428301,0.483826,0.4191,"protein_coding",22.0029530455357,1.05487590157637
"ENSMUSG00000097583","6430590A07Rik",2.20853743673893,-0.24544403157726,0.414592669802635,0.508954811295088,0,"3",40840332,40848628,"-",8297,4484,0.415019,0.440678,0.384837,"lncRNA",4.62206464182353,0.843556127111497
"ENSMUSG00000027347","Rasgrp1",2.83196092589747,-0.085224950563006,0.415039919633404,0.509458842953133,0,"2",117110474,117173482,"-",63009,5583,0.439468,0.468028,0.436691,"protein_coding",7.12041301340177,0.94263754478509
"ENSMUSG00000024074","Crim1",5.55029766959388,0.070645144319922,0.415420059779361,0.509880416128485,0,"17",78507677,78684021,"+",176345,5978,0.444268,0.504015,0.442172,"protein_coding",46.8604099268773,1.05018620086592
"ENSMUSG00000058267","Mrps14",5.22644247081243,0.061896824342359,0.415546942908704,0.509991098381197,0,"1",160022785,160029740,"+",6956,3255,0.405464,0.408602,0.402703,"protein_coding",37.4382857138016,1.0438372737733
"ENSMUSG00000030512","Snrpa1",4.17113618910878,0.067109219755964,0.416274220177671,0.510838545764755,0,"7",65708751,65724335,"+",15585,3163,0.440644,0.458742,0.436036,"protein_coding",18.0151179087815,1.04761543420755
"ENSMUSG00000025531","Chm",3.97057114259038,-0.073630842582825,0.416401149806435,0.510949180907057,0,"X",111950290,112095214,"-",144925,6764,0.370387,0.368421,0.370483,"protein_coding",15.6769298081581,0.9502435004778
"ENSMUSG00000029649","Pomp",6.53407442444706,0.054081720902689,0.416561384451318,0.511100660152474,0,"5",147797271,147813266,"+",15996,5211,0.491279,0.492804,0.490542,"protein_coding",92.6728236307984,1.0381980772061
"ENSMUSG00000014980","Tsen15",3.79762785391766,0.060222755169982,0.416808025498485,0.511314889402802,0,"1",152246486,152262439,"-",15954,4191,0.426503,0.433071,0.424163,"protein_coding",13.9059254373698,1.04262673218941
"ENSMUSG00000025870","Arl10",2.4467878201447,0.143094491638108,0.416809589562123,0.511314889402802,0,"13",54722828,54728941,"+",6114,1723,0.525274,0.569356,0.507973,"protein_coding",5.45200853308141,1.1042711708156
"ENSMUSG00000038736","Nudcd1",3.55663894838719,0.062626603469985,0.416965022172044,0.511460405937881,0,"15",44236559,44291703,"-",55145,13245,0.380676,0.407022,0.372348,"protein_coding",11.7667088393361,1.04436542652535
"ENSMUSG00000024942","Capn1",5.34993395869436,-0.045643201295944,0.417235980888145,0.511747591671953,0,"19",6038573,6065927,"-",27355,3322,0.518242,0.575557,0.51032,"protein_coding",40.7840730856927,0.968857771705559
"ENSMUSG00000045259","Klhdc9",2.12924930906484,-0.126873518378666,0.417427834130402,0.511937710954877,0,"1",171186014,171188366,"-",2353,1554,0.507228,0.548263,0.427318,"protein_coding",4.37489778141008,0.91581397265699
"ENSMUSG00000027160","Ccdc34",5.4020266397283,-0.141054699226104,0.417510910889165,0.511984429458659,0,"2",109848162,110003705,"+",155544,6550,0.397318,0.405344,0.396965,"protein_coding",42.2836097513892,0.906855945187889
"ENSMUSG00000031631","Cfap97",4.48027702609995,-0.046257200677069,0.417576475789947,0.511984429458659,0,"8",46604808,46648627,"+",43820,5150,0.41943,0.428932,0.418164,"protein_coding",22.3201841687841,0.96844552137845
"ENSMUSG00000031958","Ldhd",10.1084948505256,-0.097711252440125,0.417563713442823,0.511984429458659,0,"8",112350417,112357006,"-",6590,5321,0.550008,0.547266,0.561514,"protein_coding",1103.97734450696,0.934514366130953
"ENSMUSG00000020646","Mboat2",3.02410945326922,0.071532546410337,0.41767649732739,0.512061877161101,0,"12",24880878,25014396,"+",133519,9552,0.449497,0.437709,0.450406,"protein_coding",8.1348145287288,1.0508323693768
"ENSMUSG00000039254","Pomt1",4.75589254857656,-0.082327663704102,0.418223369368245,0.512687091406599,0,"2",32126602,32145017,"+",18416,6422,0.504643,0.519153,0.496873,"protein_coding",27.0188159706301,0.944532495195527
"ENSMUSG00000008429","Herpud2",4.89608358919122,-0.061282650221683,0.418638255030369,0.513105144265345,0,"9",25019428,25063116,"-",43689,5849,0.385277,0.432895,0.377917,"protein_coding",29.7761142130292,0.958411649808609
"ENSMUSG00000021972","Hmbox1",5.06314434205248,-0.042246389989941,0.418625280996383,0.513105144265345,0,"14",65049049,65187320,"-",138272,9668,0.414823,0.450765,0.412121,"protein_coding",33.4316890944136,0.971141625415014
"ENSMUSG00000027076","Timm10",4.35270768151624,-0.072925311275201,0.418870023626654,0.513253382861693,0,"2",84657341,84660557,"+",3217,811,0.478234,0.524044,0.462786,"protein_coding",20.4312799472127,0.950708318390718
"ENSMUSG00000048096","Lmod1",3.06751996788394,-0.130306652027425,0.418844754481248,0.513253382861693,0,"1",135252545,135295803,"+",43259,3945,0.483887,0.534601,0.478798,"protein_coding",8.38330993692834,0.913637231438077
"ENSMUSG00000063179","Pstk",3.58899966030441,-0.056914068588969,0.418857584369498,0.513253382861693,0,"7",130972870,130996211,"+",23342,7907,0.410865,0.428228,0.40197,"protein_coding",12.0336271776829,0.961318185789448
"ENSMUSG00000022808","Snx4",5.20188566364776,-0.062821281265001,0.418918342003909,0.513267323086623,0,"16",33071812,33120639,"+",48828,3974,0.424171,0.441872,0.422603,"protein_coding",36.8064234918911,0.957390050785104
"ENSMUSG00000028140","Mrpl9",6.18355469892376,-0.041435293270203,0.419229855851202,0.513603704893449,0,"3",94350625,94358437,"+",7813,2695,0.454045,0.475696,0.442642,"protein_coding",72.6834350738294,0.971687763877578
"ENSMUSG00000033557","Fam20b",6.49840471478841,-0.07892004997735,0.419401915587107,0.513769195482918,0,"1",156506102,156546656,"-",40555,8762,0.438847,0.456403,0.434009,"protein_coding",90.409640661085,0.94676609684546
"ENSMUSG00000108591","Particl",1.77935986080843,-0.086471937355796,0.419939517666749,0.514382408398291,0,"6",72416034,72417593,"+",1560,1559,0.605516,0.605516,0,"TEC",3.43273826516822,0.941823132396097
"ENSMUSG00000029455","Aldh2",9.06872033404721,-0.103769860240532,0.42008307021769,0.514483848883282,0,"5",121704090,121731887,"-",27798,5113,0.509551,0.536671,0.503439,"protein_coding",536.978432538356,0.930598095546511
"ENSMUSG00000085133","B930095G15Rik",2.56981384356311,-0.084368353203707,0.420096391649693,0.514483848883282,0,"14",121486118,121491383,"+",5266,4713,0.472745,0.465945,0.530797,"lncRNA",5.93732811702219,0.943197400174027
"ENSMUSG00000022914","Brwd1",6.133414031394,0.060467275803146,0.420556233219896,0.515001613287259,0,"16",95793292,95883726,"-",90435,20236,0.428721,0.440749,0.425254,"protein_coding",70.2007253126597,1.04280346070635
"ENSMUSG00000071724","Smpd5",0.857918048761865,-0.137980641256215,0.420647955849529,0.515068537813815,0,"15",76178548,76181096,"+",2549,2144,0.580063,0.586754,0.544554,"protein_coding",1.81242092036383,0.908790310931935
"ENSMUSG00000069208","Zfp825",3.01511164624703,0.060058480888788,0.421121474105437,0.51560290458415,0,"13",74628173,74642111,"-",13939,1547,0.406156,0.394312,0.407635,"protein_coding",8.0842371648233,1.04250801894705
"ENSMUSG00000072664","Ugt3a1",5.34606616063131,-0.235990561641805,0.42121384634707,0.515670559621657,0,"15",9276974,9315118,"+",38145,2660,0.39225,0.43797,0.388823,"protein_coding",40.6748793265417,0.849101801398166
"ENSMUSG00000038776","Ephx1",6.08600549401338,-0.069800480416652,0.421494416294064,0.515968583259007,0,"1",180803775,180848469,"-",44695,1939,0.487493,0.526044,0.485744,"protein_coding",67.9313440657136,0.952769753594949
"ENSMUSG00000020650","Bcap29",3.87065985754192,0.063583183846956,0.421592140489629,0.516040326483939,0,"12",31640966,31684657,"-",43692,7582,0.402577,0.40583,0.401894,"protein_coding",14.6279922014438,1.04505812367805
"ENSMUSG00000084883","Ccdc85c",4.6380113897123,-0.110659649800811,0.421627305761168,0.516040326483939,0,"12",108169861,108241684,"-",71824,4330,0.557607,0.61455,0.553954,"protein_coding",24.8989222196882,0.926164490797243
"ENSMUSG00000030030","1700003E16Rik",1.34305485456052,-0.097207649251951,0.421915653002789,0.51630677759541,0,"6",83133386,83139927,"+",6542,2219,0.498701,0.606129,0.443545,"protein_coding",2.53687925476139,0.934840635058962
"ENSMUSG00000047414","Flrt2",1.61360622711783,0.116716577417683,0.421919328689959,0.51630677759541,0,"12",95659000,95751989,"+",92990,7718,0.395864,0.439751,0.391892,"protein_coding",3.06015817823115,1.08426438031698
"ENSMUSG00000087231","E230016M11Rik",2.29995130109613,0.080756623762197,0.422163259790507,0.516559782609362,0,"6",67013583,67057638,"+",44056,3832,0.426172,0.447547,0.424135,"lncRNA",4.9244114245653,1.05757254078462
"ENSMUSG00000025245","Lztfl1",4.73773579853021,-0.05631780145489,0.422282509433146,0.516660196025373,0,"9",123523481,123546762,"-",23282,11140,0.37726,0.370826,0.383164,"protein_coding",26.680906867057,0.961715581560687
"ENSMUSG00000006442","Srm",4.52507763852401,0.075878994768015,0.422399462760886,0.51671228522625,0,"4",148675960,148679450,"+",3491,1591,0.585673,0.603394,0.570827,"protein_coding",23.0241762911319,1.05400301567539
"ENSMUSG00000015536","Mocs2",6.60170807132444,-0.05300310297769,0.422394860612121,0.51671228522625,0,"13",114954772,114968811,"+",14040,9049,0.421469,0.414079,0.43487,"protein_coding",97.1207778573165,0.963927734503135
"ENSMUSG00000046269","Usp27x",1.15386731298901,0.119815678091148,0.422635845386592,0.516955932370922,0,"X",7237513,7242069,"-",4557,4277,0.503073,0.507365,0.437276,"protein_coding",2.22509558609604,1.08659602774589
"ENSMUSG00000024552","Slc14a2",4.87096484947632,0.111740715880041,0.422693481933,0.516980918836012,0,"18",78189363,78640157,"-",450795,5147,0.427721,0.517389,0.426685,"protein_coding",29.2621698975713,1.08053118930003
"ENSMUSG00000025262","Fam120c",2.09067387053911,-0.109472596423392,0.422789973647009,0.517053419052155,0,"X",150127171,150254838,"+",127668,5808,0.396978,0.473657,0.393323,"protein_coding",4.25946982723058,0.926926855037187
"ENSMUSG00000029650","Slc46a3",4.6480040287399,0.103909146227387,0.422843724224134,0.517073640588815,0,"5",147815247,147831625,"-",16379,2452,0.466846,0.498777,0.461224,"protein_coding",25.0719799960285,1.0746814926184
"ENSMUSG00000047141","Zfp654",3.69071158380296,0.065180033881718,0.422890547305329,0.517085388036631,0,"16",64600710,64672015,"-",71306,6252,0.376818,0.368522,0.377615,"protein_coding",12.9126355061284,1.04621548885409
"ENSMUSG00000038069","Cdkn2aip",3.36392981113618,-0.080609656466553,0.422960438184402,0.517125336865019,0,"8",48162379,48166967,"-",4589,3921,0.427201,0.442234,0.338831,"protein_coding",10.2954130818902,0.945657944573282
