?disease	?disease_label	?superclass	?superclass_label	?subclass_disease	?subclass_label
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003598>	"Plakins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008840>	"Wiskott-Aldrich Syndrome Protein Family"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002148>	"Neurogranin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009419>	"Neurogranin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051668>	"KCNQ Potassium Channels"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051656>	"KCNQ2 Potassium Channel"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011518>	"MutS Homolog 2 Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000074080>	"MutS Homolog 2 Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051820>	"Lymphoid Enhancer-Binding Factor 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010750>	"Smad Proteins, Receptor-Regulated"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051785>	"Smad Proteins, Receptor-Regulated"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D025521>	"Smad4 Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051785>	"Smad4 Protein"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010834>	"Phytochrome B"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D027383>	"Alphapapillomavirus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053470>	"Caspase 3"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053319>	"Receptors, Tumor Necrosis Factor, Member 10c"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048069>	"Tumor Necrosis Factor Ligand Superfamily Member 15"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020782>	"Matrix Metalloproteinases, Secreted"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D036341>	"Matrix Metalloproteinases, Secreted"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053530>	"Keratin-15"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009285>	"Atovaquone"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016185>	"Interleukin-3 Receptor alpha Subunit"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D048868>	"Syntenins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018123>	"Receptors, Interleukin-17"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053724>	"Interleukin-18 Receptor beta Subunit"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019743>	"Chemokine CXCL13"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019402>	"Chemokine CCL20"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019742>	"Chemokine CCL20"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054497>	"Group I Phospholipases A2"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054637>	"Dual Specificity Phosphatase 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054639>	"Dual Specificity Phosphatase 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055411>	"Nodal Signaling Ligands"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055456>	"Left-Right Determination Factors"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016326>	"CCN Intercellular Signaling Proteins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D036341>	"CCN Intercellular Signaling Proteins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011971>	"Receptors, Natural Killer Cell"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055636>	"Natural Cytotoxicity Triggering Receptor 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055636>	"Natural Cytotoxicity Triggering Receptor 2"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055630>	"NK Cell Lectin-Like Receptor Subfamily K"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000015>	"Sotos Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D025063>	"Sotos Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018755>	"GABA-B Receptor Agonists"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D058913>	"Purinergic P2 Receptor Agonists"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D058905>	"Purinergic Antagonists"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D061566>	"NAV1.9 Voltage-Gated Sodium Channel"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D062725>	"Zonula Occludens Proteins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070156>	"Nogo Receptor 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070996>	"ATP Binding Cassette Transporter, Subfamily G, Member 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070996>	"ATP Binding Cassette Transporter, Subfamily G, Member 5"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008074>	"ATP Binding Cassette Transporter, Subfamily G, Member 5"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070996>	"ATP Binding Cassette Transporter, Subfamily G, Member 8"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008074>	"ATP Binding Cassette Transporter, Subfamily G, Member 8"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006655>	"Histone Deacetylase 6"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008562>	"Triggering Receptor Expressed on Myeloid Cells-1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011971>	"Triggering Receptor Expressed on Myeloid Cells-1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D024101>	"DNA Polymerase gamma"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004259>	"DNA Polymerase gamma"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011968>	"Receptors, Histamine H4"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D043562>	"Receptors, Histamine H4"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018528>	"ATP Binding Cassette Transporter, Subfamily D"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D029362>	"Solute Carrier Organic Anion Transporter Family Member 1B3"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000070590>	"Solute Carrier Organic Anion Transporter Family Member 1B3"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019255>	"NADPH Oxidase 4"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019255>	"NADPH Oxidase 5"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D025521>	"Deubiquitinating Enzyme CYLD"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000072017>	"Deubiquitinating Enzyme CYLD"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D049029>	"Dysbindin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009419>	"Dysbindin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D033921>	"Dysbindin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051858>	"Forkhead Box Protein L2"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019743>	"Chemokine CXCL16"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D051127>	"Chemokine CXCL16"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017346>	"WNK Lysine-Deficient Protein Kinase 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015778>	"WNK Lysine-Deficient Protein Kinase 1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016898>	"Interferon alpha-2"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011108>	"Nanogels"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053758>	"Nanogels"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D053761>	"Nanogels"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005782>	"Nanogels"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002264>	"Acids, Acyclic"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009952>	"Eflornithine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D040181>	"Fabry Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013106>	"Fabry Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D059345>	"Fabry Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001157>	"Arteriosclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000067877>	"Autistic Disorder"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002277>	"Carcinoma, Transitional Cell"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010544>	"Chloride Peroxidase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004546>	"[OBSOLETE] Cobra Venoms"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015980>	"Decontamination"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002468>	"Endocytosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004848>	"Epidermis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012867>	"Epidermis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013402>	"Erythritol"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055669>	"Eutrophication"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D029721>	"Glue Proteins, Drosophila"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012471>	"Glue Proteins, Drosophila"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006190>	"Haemophilus ducreyi"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006525>	"Hepatitis C"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018178>	"Hepatitis C"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000086982>	"Hepatitis C"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008113>	"Carcinoma, Hepatocellular"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000230>	"Carcinoma, Hepatocellular"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006571>	"Heterocyclic Oxides"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006681>	"HLA-DP Antigens"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020018>	"Erectile Dysfunction"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012735>	"Erectile Dysfunction"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005832>	"Erectile Dysfunction"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010879>	"Ketoconazole"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015289>	"Leukotriene B4"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004068>	"Liver Regeneration"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012038>	"Liver Regeneration"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003240>	"Lupus Erythematosus, Systemic"@en
